Title,Date of Posting,Company Name,Company Website,Location,Job Link,Skills Required Keywords,Education
Frontend Engineer,2 days ago,Rockstar Games,https://www.linkedin.com/company/rockstar-games?trk=public_jobs_jserp-result_job-search-card-subtitle,"Manhattan, NY Be an early applicant 52 minutes ago",https://www.linkedin.com/jobs/view/frontend-engineer-at-rockstar-games-3729823763?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=wTQpyQqEFpWmFbBRWaK96Q%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
"Manager, Data Analytics",2 days ago,RWE,https://de.linkedin.com/company/rwe-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Valhalla, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/manager-data-analytics-at-rwe-3727553358?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=Luqf3%2BrWag0dCOQgHiwfZA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
$1000 Per Task - Remote Data Entry Clerk Admin (Work From Home),2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 days ago",https://www.linkedin.com/jobs/view/%241000-per-task-remote-data-entry-clerk-admin-work-from-home-at-all-things-monadnock-3727031564?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=3h7QVAjPcn2vgxJyuWYbvQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Full Stack Web Developer (Entry Level),2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 10 hours ago",https://www.linkedin.com/jobs/view/full-stack-web-developer-entry-level-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729475889?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=BOur6Vo1MnevpUEBS%2BqSDg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,"['NoSQL', 'backgrounds', 'work', 'environment', 'vacation', 'love', 'database', 'platform', 'mission', 'problems', 'technology', 'development', 'people', 'portfolio', 'frameworks', 'support', 'world', 'problem', 'organization', 'platforms', 'coworkers', 'days401(k']",bachelor degree
$1000 Per Task - Remote Data Entry Clerk Admin / Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 days ago",https://www.linkedin.com/jobs/view/%241000-per-task-remote-data-entry-clerk-admin-work-from-home-at-all-things-monadnock-3727029778?refId=bpa5cgkzc32zL3R2T7An3Q%3D%3D&trackingId=B9Ai%2FWPuLveVLIb4CIciRA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Junior Data Scientist - US,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/junior-data-scientist-us-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3728166666?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=%2B2VRgA%2BToSZizf%2B%2FVQD70w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Sr Data Scientist,2 days ago,Consumer Reports,https://www.linkedin.com/company/consumer-reports?trk=public_jobs_jserp-result_job-search-card-subtitle,"Yonkers, NY Be an early applicant 1 hour ago",https://www.linkedin.com/jobs/view/sr-data-scientist-at-consumer-reports-3726501824?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=Ji9zb8jkxfWPlKNHkwp4kQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Junior Data Scientist Engineer,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/junior-data-scientist-engineer-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3728166711?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=bFptf%2FtrzLVezNwedZmiEA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,"['backgrounds', 'spreadsheets', 'work', 'vacation', 'mission', 'problems', 'technology', 'deadlines', 'people', 'support', 'world', 'holidays', 'problem', 'organization', 'architecture', 'specs', 'coworkers', 'days401(k', 'thinking']",bachelor degree
ML Engineer - Associate,2 days ago,Deutsche Bank,https://de.linkedin.com/company/deutsche-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Actively Hiring 1 day ago",https://www.linkedin.com/jobs/view/ml-engineer-associate-at-deutsche-bank-3728672337?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=366fWe9AcN%2BkLfB0dnAejQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"['sense', 'backgrounds', 'model', 'science', 'work', 'innovation', 'talent', 'efforts', 'salaries', 'environment', 'copy', 'performance', 'algorithms', 'potential', 'machine', 'strive', 'renumeration', 'learning', 'notices', 'poster', 'cultures', 'results', 'perspectives', 'people', 'standards', 'insights', 'frameworks', 'companies', 'information', 'arrangements', 'initiatives', 'factors', 'relationships', 'disability', 'values', 'links', 'harassment', 'data', 'problem', 'views', 'culture', 'employees', 'need', 'applications', 'teams', 'candidates', 'ranges']",bachelor degree
Entry-Level Data Scientist Engineer - US/Canada,2 days ago,Pattern Learning AI - Career & Tech Recruitment Reimagined!,https://www.linkedin.com/company/careerwithpatternlearning?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/entry-level-data-scientist-engineer-us-canada-at-pattern-learning-ai-career-tech-recruitment-reimagined%21-3729459844?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=u1i2CaEbxOJvEWssvCGTgA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,"['mission', 'problems', 'support', 'technology', 'backgrounds', 'world', 'deadlines', 'spreadsheets', 'holidays', 'coworkers', 'work', 'people', 'days401(k', 'vacation', 'problem', 'organization']",bachelor degree
Research Data Analyst,2 days ago,"RecruitTalent, LLC.",https://www.linkedin.com/company/recruittalent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brooklyn, NY Actively Hiring 2 days ago",https://www.linkedin.com/jobs/view/research-data-analyst-at-recruittalent-llc-3727055796?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=4Gp8io1WMMoV0KSYk7DDyA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"['Years', 'stakeholder', 'environment', 'program']",bachelor degree
Data Scientist,2 days ago,NPAworldwide,https://www.linkedin.com/company/npa-the-worldwide-recruiting-network?trk=public_jobs_jserp-result_job-search-card-subtitle,"Buffalo, NY Be an early applicant 14 hours ago",https://www.linkedin.com/jobs/view/data-scientist-at-npaworldwide-3726239283?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=hfNTXZyz%2BAPoqx41327o6Q%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Frontend Engineer,2 days ago,Rockstar Games,https://www.linkedin.com/company/rockstar-games?trk=public_jobs_jserp-result_job-search-card-subtitle,"Manhattan, NY Be an early applicant 1 hour ago",https://www.linkedin.com/jobs/view/frontend-engineer-at-rockstar-games-3729823763?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=67%2BvvB36H3j9hIxRaK%2B%2Fmw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
$1000 Per Task - Remote Data Entry Clerk Admin (Work From Home),2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 days ago",https://www.linkedin.com/jobs/view/%241000-per-task-remote-data-entry-clerk-admin-work-from-home-at-all-things-monadnock-3727031564?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=0rzp4R1FBjcE49BWViT6aA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Data Analyst,2 days ago,ASCAP,https://www.linkedin.com/company/ascap?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 1 day ago",https://www.linkedin.com/jobs/view/data-analyst-at-ascap-3728649924?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=7t9LrO%2BSiG%2BrqGxSSaQVvA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"['meetings', 'year', 'opportunity', 'participation', 'cost', 'planning', 'workplace', 'plans', 'environment', 'accommodations', 'experience', 'tables', 'location', 'decisions', 'candidate', 'program', 'choice', 'slicing', 'disability', 'years', 'individual', 'data', 'race', 'options', 'plan', 'employer', 'providers', 'reasons', 'dataFluent', 'employees', 'need', 'skills', 'optionsPlease', 'vaccination']",bachelor degree
Data Analyst Intern,2 days ago,Paul Bednar,https://www.linkedin.com/company/paul-bednar?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY 2 days ago",https://www.linkedin.com/jobs/view/data-analyst-intern-at-paul-bednar-3728603855?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=oRwb0ny5YWhXxWYf33BASA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Junior Part-time Data Manager,2 days ago,Smart Design,https://www.linkedin.com/company/smart-design?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/junior-part-time-data-manager-at-smart-design-3728946474?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=LQZF9lHjznoYZs0OkNt7TA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,[],bachelor degree
Data Analyst 2,2 days ago,New York State Department of Civil Service,https://www.linkedin.com/company/new-york-state-department-of-civil-service?trk=public_jobs_jserp-result_job-search-card-subtitle,"Albany, NY Be an early applicant 12 hours ago",https://www.linkedin.com/jobs/view/data-analyst-2-at-new-york-state-department-of-civil-service-3729464690?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=%2BNdoJD%2FJ%2FsYOVBCQ6bq5bQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,"['fields', 'response', 'state', 'quality', 'reference', 'questions', 'functions', 'answers', 'title', 'abilities', 'staff', 'resume', 'documents', 'position', 'appointment', 'positions', 'experience', 'systems', 'tables', 'reports', 'applicants', 'results', 'qualifications', 'priorities', 'Substitution', 'activities', 'structures', 'letter', 'programs', 'patterns', 'program', 'support', 'employee', 'contribute', 'employment', 'demonstrate', 'data', 'code', 'management', 'workplans', 'requirements', 'identity', 'extraction', 'level', 'bureau', 'Applicants', 'interview', 'benefits', 'education', 'candidates']",bachelor degree
$1500 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%241500-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727389841?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=tEcK7nD9w03FY6ivP%2FHtUQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$1500 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 13 hours ago",https://www.linkedin.com/jobs/view/%241500-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727983861?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=WpwYiDbyUUlfidHONBoBfw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
Analyst- Data Governance & Management,2 days ago,American Express,https://www.linkedin.com/company/american-express?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 hours ago",https://www.linkedin.com/jobs/view/analyst-data-governance-management-at-american-express-3726298216?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=W%2FlYtfzGxfRjiZAkSSoYdQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,"['packages', 'technologies', 'day', 'issues', 'centers', 'paste', 'quality', 'model', 'solution', 'being', 'life', 'Benefits', 'doctors', 'relationship', 'ability', 'positions', 'requisition', 'experience', 'location', 'parents', 'process', 'decisions', 'posters', 'job', 'programs', 'needs', 'part', 'projects', 'support', 'scorecards', 'training', 'governance', 'business', 'partners', 'links', 'aspects', 'pay', 'law', 'colleagues', 'problem', 'Ability', 'management', 'feedback', 'Self', 'requirements', 'plan', 'weeks', 'employer', 'culture', 'providers', 'proactive', 'groups', 'processes', 'tools', 'scope', 'skills', 'https://www.dol.gov/agencies/ofccp/posters', 'company', 'status', 'window', 'benefits', 'owners']",bachelor degree
$350 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%24350-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727396378?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=pjrjNbDrqkkTYD58%2Bbt%2BnQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$350 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%24350-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727392577?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=9EdKymzxuBgPynC80k5lPA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$350 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%24350-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727392585?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=ekwBGUhIYN4tprj05H2U2Q%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$350 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%24350-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727392571?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=JsyM0WF77HwsUDP%2BJteZrg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$350 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%24350-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727388920?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=Lj%2BdPJu2kSPVOHrjl1t%2F4Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$350 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%24350-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727395270?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=likJejN9idPwEG%2Fb%2FfTlDw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$1500 Per Task - Data Entry Clerk Admin (Remote) Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 1 day ago",https://www.linkedin.com/jobs/view/%241500-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727396323?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=Yi2hewe%2BLJix%2FNbEcSxMnA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school
$1500 Per Task - Data Entry Clerk Admin (Remote) / Work From Home,2 days ago,All Things Monadnock,https://www.linkedin.com/company/all-things-monadnock?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY Be an early applicant 2 days ago",https://www.linkedin.com/jobs/view/%241500-per-task-data-entry-clerk-admin-remote-work-from-home-at-all-things-monadnock-3727031547?refId=l%2BshRlwNUqTGi4f3Hqu%2FJg%3D%3D&trackingId=iqRgbyolC%2BlpPx1b6lTE2w%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,[],high school

